מס' ספק,שם ספק,חשבונית,סטטוס,משפחה,מק'ט,מספר פנימי,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),הנחה כללית (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,תאריך פרעון,סכום (שח),כמות ביח' מפעל,כמות,month,year,year_month,"סכום כולל מע""מ","מק""ט ספק/יצרן","מק""ט"
255042,LONGKOU,FYDSPO24000031,סופית,41,41020107LONGKOU,GI24000960,צ.ב קד ג'וק 10+/סנטרה קוטר 279,צלחות,"ספק חו""ל",30,8.08,0.00,0.00,255042,,,,2024-11-03,18/11/24,1641.0,54.0,54.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41020423LONGKOU,GI24000960,צ.ב אח A3 עד 03/גולף/אוקטביה/פביה קוטר 232,צלחות,"ספק חו""ל",7,4.31,0.00,0.00,VVV,,,,2024-11-03,18/11/24,2593.59,160.0,160.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41030269LONGKOU,GI24000960,צ.ב קד דימקס 4X4 +12 קוטר 300,צלחות,"ספק חו""ל",38,9.89,0.00,0.00,255042,,,,2024-11-03,18/11/24,2678.13,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371080LONGKOU,GI24000960,צ.ב קד לנדקרוזר 10+ קוטר 338,צלחות,"ספק חו""ל",45,12.09,0.00,0.00,255042,,,,2024-11-03,18/11/24,3273.88,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371527LONGKOU,GI24000960,צ.ב קד קורולה 03-07 קוטר 254,צלחות,"ספק חו""ל",46,5.94,0.00,0.00,255042,,,,2024-11-03,18/11/24,1429.78,64.0,64.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371528LONGKOU,GI24000960,צ.ב קד קורולה 19+ קוטר 282,צלחות,"ספק חו""ל",33,7.67,0.00,0.00,,,,,2024-11-03,18/11/24,8307.9,288.0,288.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371530LONGKOU,GI24000960,צ.ב אח קורולה 19+ קוטר 274,צלחות,"ספק חו""ל",23,5.80,0.00,0.00,,,,,2024-11-03,18/11/24,1570.59,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371531LONGKOU,GI24000960,צ.ב קד קורולה 08+ קוטר 275,צלחות,"ספק חו""ל",25,6.59,0.00,0.00,VVV,,,,2024-11-03,18/11/24,7138.08,288.0,288.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371537LONGKOU,GI24000960,צ.ב קד קורולה 13+/אוריס 14+ קוטר 277,צלחות,"ספק חו""ל",27,7.74,0.00,0.00,255042,,,,2024-11-03,18/11/24,5589.15,192.0,192.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41371641LONGKOU,GI24000960,צ.ב אח קורולה 13+/אוריס 08+ קוטר 270,צלחות,"ספק חו""ל",2,5.32,0.00,0.00,255042,,,,2024-11-03,18/11/24,4802.04,240.0,240.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41390371LONGKOU,GI24000960,צ.ב קד 14 I10+ קוטר 252,צלחות,"ספק חו""ל",11,5.90,0.00,0.00,255042,,,,2024-11-03,18/11/24,2130.23,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41390381LONGKOU,GI24000960,צ.ב קד 08-13 I10/פיקנטו 11+ קוטר 241,צלחות,"ספק חו""ל",8,4.85,0.00,0.00,255042,,,,2024-11-03,18/11/24,1751.12,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41390687LONGKOU,GI24000960,צ.ב אח I25/+14 I20/ריו 12+ קוטר 260,צלחות,"ספק חו""ל",16,5.57,0.00,0.00,255042,,,,2024-11-03,18/11/24,1508.31,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41390791LONGKOU,GI24000960,צ.ב קד 12 I30/I35+/וולוסטר/פורטה 13+/סיד 13+ קוטר 280,צלחות,"ספק חו""ל",29,7.37,0.00,0.00,255042,,,,2024-11-03,18/11/24,5987.21,216.0,216.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41391319LONGKOU,GI24000960,צ.ב קד אקסנט 08 I20/+07+/ריו 05-10 קוטר 256,צלחות,"ספק חו""ל",13,5.83,0.00,0.00,255042,,,,2024-11-03,18/11/24,2104.96,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41391714LONGKOU,GI24000960,צ.ב אח טוסון 15+/ספורטאג' 15+ קוטר 302,צלחות,"ספק חו""ל",39,7.24,0.00,0.00,,,,,2024-11-03,18/11/24,5881.6,216.0,216.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41391743LONGKOU,GI24000960,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,צלחות,"ספק חו""ל",41,8.66,0.00,0.00,VVV,,,,2024-11-03,18/11/24,10552.76,324.0,324.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41392526LONGKOU,GI24000960,צ.ב קד איוניק 16+/נירו 17+ קוטר 280,צלחות,"ספק חו""ל",31,7.33,0.00,0.00,VVV,,,,2024-11-03,18/11/24,2977.36,108.0,108.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41451217LONGKOU,GI24000960,צ.ב קד מזדה 2 עד 14 קוטר 257,צלחות,"ספק חו""ל",14,6.84,0.00,0.00,255042,,,,2024-11-03,18/11/24,2469.62,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41451555LONGKOU,GI24000960,צ.ב קד מזדה 6 08-12 קוטר 298,צלחות,"ספק חו""ל",37,9.31,0.00,0.00,255042,,,,2024-11-03,18/11/24,2521.07,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41490653LONGKOU,GI24000960,צ.ב קד אאוטלנדר קוטר 293,צלחות,"ספק חו""ל",36,8.92,0.00,0.00,VVV,,,,2024-11-03,18/11/24,3623.2,108.0,108.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41491501ORG,GI24000960,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,צלחות,"ספק חו""ל",3,5.05,0.00,0.00,VVV,,,,2024-11-03,18/11/24,6381.66,336.0,336.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41491501ORG,GI24000960,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,צלחות,"ספק חו""ל",9,5.05,0.00,0.00,VVV,,,,2024-11-03,18/11/24,4862.22,256.0,256.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41551355LONGKOU,GI24000960,צ.ב קד אקו מיקרה 11+ קוטר 259,צלחות,"ספק חו""ל",15,6.21,0.00,0.00,255042,,,,2024-11-03,18/11/24,2802.7,120.0,120.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41551998LONGKOU,GI24000960,צ.ב קד קשקאי 08+/קולאוס 09+ קוטר 320,צלחות,"ספק חו""ל",5,11.09,0.00,0.00,255042,,,,2024-11-03,18/11/24,1501.54,36.0,36.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41580109LONGKOU,GI24000960,צ.ב קד פביה עד 16/ אוקטביה 98-04 בנזין/גולף קוטר 256,צלחות,"ספק חו""ל",17,5.75,0.00,0.00,255042,,,,2024-11-03,18/11/24,2595.09,120.0,120.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41581106LONGKOU,GI24000960,צ.ב קד קודיאק 16+ קוטר 314,צלחות,"ספק חו""ל",4,11.06,0.00,0.00,,,,,2024-11-03,18/11/24,2246.22,54.0,54.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41581212LONGKOU,GI24000960,צ.ב אח קארוק 18+ 1.5 קוטר 272,צלחות,"ספק חו""ל",21,5.98,0.00,0.00,,,,,2024-11-03,18/11/24,1619.34,72.0,72.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41641212LONGKOU,GI24000960,צ.ב קד ברלינגו C4/+17 5008/+17 3008/+19 פיקסו 14+ קוטר 304,צלחות,"ספק חו""ל",40,10.19,0.00,0.00,VVV,,,,2024-11-03,18/11/24,16556.22,432.0,432.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41641213LONGKOU,GI24000960,צ.ב אח ברלינגו מC4/+17 3008/+14 308/19 פיקאסו 14+ קוטר 268,צלחות,"ספק חו""ל",20,6.28,0.00,0.00,,,,,2024-11-03,18/11/24,1133.72,48.0,48.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41641219LONGKOU,GI24000960,צ.ב קד ברלינגו 02-08/פרטנר 1.8 C5/02-08 קוטר 265,צלחות,"ספק חו""ל",18,5.73,0.00,0.00,255042,,,,2024-11-03,18/11/24,2068.85,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41641221LONGKOU,GI24000960,צ.ב קד ברלינגו 08+/פרטנר 308/+08 07+ קוטר 283,צלחות,"ספק חו""ל",34,7.59,0.00,0.00,VVV,,,,2024-11-03,18/11/24,3082.97,108.0,108.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41680406LONGKOU,GI24000960,צ.ב קד איגניס 17+ קוטר 231,צלחות,"ספק חו""ל",43,4.70,0.00,0.00,,,,,2024-11-03,18/11/24,1131.31,64.0,64.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41680612LONGKOU,GI24000960,צ.ב קד בלנו 16+/סוויפט 19+ קוטר 252,צלחות,"ספק חו""ל",10,5.48,0.00,0.00,,,,,2024-11-03,18/11/24,1978.59,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41681600LONGKOU,GI24000960,צ.ב קד קרוסאובר/ויטרה 11 SX4/1.6 +15+ קוטר 280,צלחות,"ספק חו""ל",1,6.39,0.00,0.00,VVV,,,,2024-11-03,18/11/24,6921.44,288.0,288.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41681600LONGKOU,GI24000960,צ.ב קד קרוסאובר/ויטרה 11 SX4/1.6 +15+ קוטר 280,צלחות,"ספק חו""ל",32,6.39,0.00,0.00,VVV,,,,2024-11-03,18/11/24,8075.02,336.0,336.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41780303LONGKOU,GI24000960,צ.ב קד T5 קוטר 308,צלחות,"ספק חו""ל",35,12.42,0.00,0.00,255042,,,,2024-11-03,18/11/24,2522.43,54.0,54.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41781337LONGKOU,GI24000960,צ.ב קד פאסאט 06+/טיגואן/קאדי 04+/סופרב 09+ קוטר 312,צלחות,"ספק חו""ל",42,8.94,0.00,0.00,VVV,,,,2024-11-03,18/11/24,3631.32,108.0,108.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41781414LONGKOU,GI24000960,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,צלחות,"ספק חו""ל",26,7.61,0.00,0.00,VVV,,,,2024-11-03,18/11/24,5495.27,192.0,192.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41821279LONGKOU,GI24000960,צ.ב קד פוקוס 04 S40/+06 1.8 + 1.6+ קוטר 278,צלחות,"ספק חו""ל",24,7.77,0.00,0.00,VVV,,,,2024-11-03,18/11/24,3506.76,120.0,120.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41901306LONGKOU,GI24000960,צ.ב קד פיקנטו 17+ קוטר 255,צלחות,"ספק חו""ל",12,6.20,0.00,0.00,,,,,2024-11-03,18/11/24,5036.73,216.0,216.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41901967LONGKOU,GI24000960,"צ.ב קד ריו 1.4 בנזין מI20 12 1.0 מ19 280 מ""מ קיה סטוניק מ17",צלחות,"ספק חו""ל",22,7.00,0.00,0.00,255042,,,,2024-11-03,18/11/24,3159.24,120.0,120.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41941408LONGKOU,GI24000960,צ.ב אח מגאן 16+ קוטר 260 עם מיסב,צלחות,"ספק חו""ל",6,17.28,0.00,0.00,VVV,,,,2024-11-03,18/11/24,7798.81,120.0,120.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41941408LONGKOU,GI24000960,צ.ב אח מגאן 16+ קוטר 260 עם מיסב,צלחות,"ספק חו""ל",19,17.28,0.00,0.00,VVV,,,,2024-11-03,18/11/24,6239.05,96.0,96.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41941417LONGKOU,GI24000960,צ.ב קד מגאן 09+/פלואנס/דסטר/דוקר/מגאן 16+ קוטר 280,צלחות,"ספק חו""ל",28,7.35,0.00,0.00,VVV,,,,2024-11-03,18/11/24,8956.45,324.0,324.0,11,2024,2024-11,51711.98,,
,,FYDSPO24000031,סופית,41,41962275LONGKOU,GI24000960,צ.ב קד סוואנה 06+/סילברדו 01-10/האמר H2 קוטר 325,צלחות,"ספק חו""ל",44,13.75,0.00,0.00,255042,,,,2024-11-03,18/11/24,4654.24,90.0,90.0,11,2024,2024-11,51711.98,,
255047,GSP,GSPFF7399-1,סופית,47,47021212GSP,GI24000910,קארדן Q7/קאיין/אמארוק/טוארג,פעמונים,"ספק חו""ל",29,11.50,0.00,0.00,,,,,2024-10-14,14/10/24,1301.34,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,50,50141568GSP,GI24000910,תושבת מנוע תח' X1/X2/סדרה 1/2/ מיני קופר מ16,תושבות מנוע,"ספק חו""ל",16,11.43,0.00,0.00,,,,,2024-10-14,14/10/24,431.14,10.0,10.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,50,50141774GSP,GI24000910,תושבת מנוע ימין סדרה 17 X2/+15 X1/+15 2+/מיני קופר,תושבות מנוע,"ספק חו""ל",17,23.62,0.00,0.00,,,,,2024-10-14,14/10/24,890.95,10.0,10.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,50,50371668GSP,GI24000910,תושבת אח קאמרי מRX350/07,תושבות מנוע,"ספק חו""ל",35,9.27,0.00,0.00,,,,,2024-10-14,14/10/24,349.66,10.0,10.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,50,50490339GSP,GI24000910,תושבת אח' אאוטלנדר מ07/לנסר מASX/08,תושבות מנוע,"ספק חו""ל",10,7.22,0.00,0.00,,,,,2024-10-14,14/10/24,544.68,20.0,20.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,51,51451271GSP,GI24000910,כרית בולם מזדה 3 עד 12/מזדה 5 ללא מיסב,כריות בולם,"ספק חו""ל",5,3.60,0.00,0.00,,,,,2024-10-14,14/10/24,2715.84,200.0,200.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,51,51551977GSP,GI24000910,כרית בולם קשקאי שמאל,כריות בולם,"ספק חו""ל",15,5.72,0.00,0.00,,,,,2024-10-14,14/10/24,647.28,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59260533GSP,GI24000910,בולם אח סיריון 06+/מטריה 07+,בולמים,"ספק חו""ל",24,7.78,0.00,0.00,,,,,2024-10-14,14/10/24,1467.31,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59372413GSP,GI24000910,בולם אח ורסו 09-18,בולמים,"ספק חו""ל",28,9.59,0.00,0.00,,,,,2024-10-14,14/10/24,1808.67,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390414GSP,GI24000910,בולם קד ימין I20 עד 12,בולמים,"ספק חו""ל",33,18.63,0.00,0.00,,,,,2024-10-14,14/10/24,3443.35,49.0,49.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390417GSP,GI24000910,בולם קד שמאל I20 עד 12,בולמים,"ספק חו""ל",22,18.63,0.00,0.00,,,,,2024-10-14,14/10/24,3443.35,49.0,49.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390420GSP,GI24000910,בולם אח I20 עד 14,בולמים,"ספק חו""ל",20,6.71,0.00,0.00,,,,,2024-10-14,14/10/24,1265.51,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390663GSP,GI24000910,בולם קד שמאל I30 עד 11,בולמים,"ספק חו""ל",9,15.97,0.00,0.00,,,,,2024-10-14,14/10/24,3011.94,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390665GSP,GI24000910,בולם קד ימין I30 עד 11,בולמים,"ספק חו""ל",30,15.97,0.00,0.00,,,,,2024-10-14,14/10/24,3011.94,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390667GSP,GI24000910,בולם אח I30 עד 11/סיד 07+,בולמים,"ספק חו""ל",3,9.85,0.00,0.00,,,,,2024-10-14,14/10/24,1857.71,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390773GSP,GI24000910,בולם קד שמאל I35 עד 16,בולמים,"ספק חו""ל",6,15.31,0.00,0.00,,,,,2024-10-14,14/10/24,2887.47,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59390775GSP,GI24000910,בולם קד ימין I35 עד 16,בולמים,"ספק חו""ל",12,15.31,0.00,0.00,,,,,2024-10-14,14/10/24,2887.47,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59451285GSP,GI24000910,בולם אח מזדה 3 עד 08/מזדה 5,בולמים,"ספק חו""ל",34,8.22,0.00,0.00,,,,,2024-10-14,14/10/24,1550.29,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59490821GSP,GI24000910,בולם קד האנטר 07-15,בולמים,"ספק חו""ל",32,10.59,0.00,0.00,,,,,2024-10-14,14/10/24,1997.27,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,59,59551202GSP,GI24000910,בולם קד שמאל מיקרה 11-19/נוט 15+/אלמרה 15-17,בולמים,"ספק חו""ל",21,11.99,0.00,0.00,,,,,2024-10-14,14/10/24,2261.31,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,61,61030200GSP,GI24000910,הגה כח דימקס 4X4 +12,הגה כוח,"ספק חו""ל",11,101.72,0.00,0.00,,,,,2024-10-14,14/10/24,19184.39,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,61,61030200GSP,GI24000910,הגה כח דימקס 4X4 +12,הגה כוח,"ספק חו""ל",26,101.72,0.00,0.00,,,,,2024-10-14,14/10/24,23021.27,60.0,60.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,61,61030204GSP,GI24000910,הגה כח דימקס 4X4 עד 11,הגה כוח,"ספק חו""ל",13,95.80,0.00,0.00,,,,,2024-10-14,14/10/24,18067.88,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,61,61370808GSP,GI24000910,הגה כח ויגו 15 4X4+,הגה כוח,"ספק חו""ל",18,99.72,0.00,0.00,,,,,2024-10-14,14/10/24,15045.75,40.0,40.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,61,61480804GSP,GI24000910,הגה כח מרצדס ספרינטר 07-18/קראפטר 06-18,הגה כוח,"ספק חו""ל",23,147.70,0.00,0.00,,,,,2024-10-14,14/10/24,30084.72,54.0,54.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68240101GSP,GI24000910,הגה דאסטר 10-18,הגה מכני,"ספק חו""ל",37,109.50,0.00,0.00,,,,,2024-10-14,14/10/24,8260.68,20.0,20.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68391010GSP,GI24000910,הגה מכני 10 IX35+ פיניון עבה לפי שילדה,הגה מכני,"ספק חו""ל",19,40.99,0.00,0.00,,,,,2024-10-14,14/10/24,4638.43,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68451111GSP,GI24000910,הגה מכני מזדה 2 07-14,הגה מכני,"ספק חו""ל",2,45.29,0.00,0.00,,,,,2024-10-14,14/10/24,8541.69,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68551991GSP,GI24000910,הגה מכני קשקאי 14+/קדג'אר 16+,הגה מכני,"ספק חו""ל",27,57.99,0.00,0.00,,,,,2024-10-14,14/10/24,21873.83,100.0,100.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68580505GSP,GI24000910,הגה מכני פביה 21+/קאמיק/סקאלה/פולו מ-T-CROSS 17/ארונה,הגה מכני,"ספק חו""ל",36,62.41,0.00,0.00,,,,,2024-10-14,14/10/24,7062.32,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68681313GSP,GI24000910,הגה מכני סוויפט 11+,הגה מכני,"ספק חו""ל",1,57.01,0.00,0.00,,,,,2024-10-14,14/10/24,10752.09,50.0,50.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68901313GSP,GI24000910,הגה מכני פיקנטו 17+,הגה מכני,"ספק חו""ל",14,46.73,0.00,0.00,,,,,2024-10-14,14/10/24,14101.24,80.0,80.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,68,68901919GSP,GI24000910,הגה מכני נירו 16+/איוניק 16+,הגה מכני,"ספק חו""ל",4,59.04,0.00,0.00,,,,,2024-10-14,14/10/24,6680.97,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,71,71030163GSP,GI24000910,משולש על ימין איפון 4X4,משולשים,"ספק חו""ל",8,15.21,0.00,0.00,,,,,2024-10-14,14/10/24,1721.16,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,71,71030171GSP,GI24000910,משולש על שמאל איפון 4X4,משולשים,"ספק חו""ל",25,15.21,0.00,0.00,,,,,2024-10-14,14/10/24,1721.16,30.0,30.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,75,75030101GSP,GI24000910,ז.עזר איפון/טרופר/אופל פרונטרה 4X4 4X2,זרוע עזר,"ספק חו""ל",7,6.85,0.00,0.00,,,,,2024-10-14,14/10/24,2583.82,100.0,100.0,10,2024,2024-10,61848.44,,
,,GSPFF7399-1,סופית,90,90942020GSP,GI24000910,מיכל עיבוי קפצ'ור/קליאו 12+/לוגאן 14+,מיכלי עיבוי,"ספק חו""ל",31,5.77,0.00,0.00,,,,,2024-10-14,14/10/24,2176.44,100.0,100.0,10,2024,2024-10,61848.44,,
,,GSPFF7911,סופית,46,46040320GSP,GI24000996,ציריה שמאל אסטרה 12+ 1.6,ציריות,"ספק חו""ל",26,33.38,0.00,3.00,,,,,2024-10-29,13/11/24,1225.55,10.0,10.0,10,2024,2024-10,107583.83,,
,,GSPFF7911,סופית,46,46041405GSP,GI24000996,ציריה שמאל מוקה 13+/טרקס 13+,ציריות,"ספק חו""ל",16,33.09,0.00,3.00,,,,,2024-10-29,13/11/24,728.92,6.0,6.0,10,2024,2024-10,107583.83,,
,,GSPFF7911,סופית,46,46140216GSP,GI24000996,ציריה שמאל ב.מ.וו 12-16 X5,ציריות,"ספק חו""ל",31,42.90,0.00,3.00,255047,,,,2024-10-29,13/11/24,4725.16,30.0,30.0,10,2024,2024-10,107583.83,,
,,GSPFF7911,סופית,46,46200101GSP,GI24000996,ציריה ימין גרנד שירוקי 13+,ציריות,"ספק חו""ל",85,43.88,0.00,3.00,,,,,2024-10-29,13/11/24,966.61,6.0,6.0,10,2024,2024-10,107583.83,,
,,GSPFF7911,סופית,46,46200102GSP,GI24000996,ציריה שמאל גרנד שירוקי 13+,ציריות,"ספק חו""ל",11,36.77,0.00,3.00,,,,,2024-10-29,13/11/24,809.99,6.0,6.0,10,2024,2024-10,107583.83,,
,,GSPFF7911,סופית,46,46200145GSP,GI24000996,ציריה שמאל גרנד שירוקי 05-10,ציריות,"ספק חו""ל",21,33.30,0.00,3.00,,,,,2024-10-29,13/11/24,2445.19,20.0,20.0,10,2024,2024-10,107583.83,,
