מס' ספק,שם ספק,חשבונית,סטטוס,משפחה,מק'ט,מספר פנימי,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),הנחה כללית (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,תאריך פרעון,סכום (שח),כמות ביח' מפעל,כמות,month,year,year_month,"סכום כולל מע""מ","מק""ט ספק/יצרן","מק""ט"
,,65174883,סופית,99,142004,GI24000964,אחזקת רכב 27-795-501 סיטורואן ברלינגו 2017,קניות שונות,ספק מקומי,1,46.00,0.00,0.00,,,,,2024-10-28,28/10/24,46.0,1.0,1.0,10,2024,2024-10,161.46,,
,,65174883,סופית,99,142005,GI24000964,אחזקת רכב 69-543-34 סיטרואן ג'מפי 2015,קניות שונות,ספק מקומי,3,46.00,0.00,0.00,,,,,2024-10-28,28/10/24,46.0,1.0,1.0,10,2024,2024-10,161.46,,
260062,"אווז 6 אסלי בע""מ",02189,סופית,99,140008,GI24000941,ארוחות מכירות ושיווק,קניות שונות,ספק מקומי,1,5460.68,0.00,0.00,,,,,2024-10-30,30/10/24,5460.68,1.0,1.0,10,2024,2024-10,6389.00,,
260063,"ציוד בע""מ",440030604,סופית,99,142009,GI24000920,אחזקת מלגזה פלקסי 165-904,קניות שונות,ספק מקומי,1,2343.59,0.00,0.00,,,,,2024-10-15,15/10/24,2343.59,1.0,1.0,10,2024,2024-10,2742.00,,
260070,"מיקרוליין מערכות מחשבים בע""מ",35569,סופית,99,150030,GI24000914,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1750.43,0.00,0.00,,,,,2024-10-10,10/10/24,1750.43,1.0,1.0,10,2024,2024-10,2048.00,,
,,35570,סופית,99,150030,GI24000915,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,689.74,0.00,0.00,,,,,2024-10-10,10/10/24,689.74,1.0,1.0,10,2024,2024-10,807.00,,
,,35571,סופית,99,150030,GI24000916,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,98.29,0.00,0.00,,,,,2024-10-10,10/10/24,98.29,1.0,1.0,10,2024,2024-10,115.00,,
,,35799,סופית,99,150030,GI24000969,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1750.43,0.00,0.00,,,,,2024-11-10,10/11/24,1750.43,1.0,1.0,11,2024,2024-11,2048.00,,
,,35800,סופית,99,150030,GI24000970,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,689.74,0.00,0.00,,,,,2024-11-10,10/11/24,689.74,1.0,1.0,11,2024,2024-11,807.00,,
,,35801,סופית,99,150030,GI24000971,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,98.29,0.00,0.00,,,,,2024-11-10,10/11/24,98.29,1.0,1.0,11,2024,2024-11,115.00,,
260076,"הובלות סלטאן ע.מ.ד בע""מ",1164,סופית,99,140090,GI24000961,הובלות,קניות שונות,ספק מקומי,1,9705.98,0.00,0.00,,,,,2024-10-31,31/10/24,9705.98,1.0,1.0,10,2024,2024-10,11356.00,,
260080,"וואן ליס בע""מ",244010680,סופית,99,142006,GI24000936,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,649.56,0.00,0.00,,,,,2024-10-06,06/10/24,649.56,1.0,1.0,10,2024,2024-10,759.99,,
,,244011046,סופית,0,142010,GI24000935,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,1,484.69,0.00,0.00,,,,,2024-10-29,29/10/24,484.69,1.0,1.0,10,2024,2024-10,567.09,,
,,244011255,סופית,99,142006,GI24000972,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,147.02,0.00,0.00,,,,,2024-11-04,04/11/24,147.02,1.0,1.0,11,2024,2024-11,172.01,,
,,244011485,סופית,0,142010,GI24000993,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,1,50.00,0.00,0.00,,,,,2024-11-17,17/11/24,50.0,1.0,1.0,11,2024,2024-11,58.50,,
,,244011601,סופית,99,142006,GI24000997,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,322.82,0.00,0.00,,,,,2024-11-19,19/11/24,322.82,1.0,1.0,11,2024,2024-11,377.70,,
260087,מוסך חן,003558,סופית,99,142021,GI24000956,אחזקת רכב 30-690-12,קניות שונות,ספק מקומי,1,2000.00,0.00,0.00,,,,,2024-11-05,05/11/24,2000.0,1.0,1.0,11,2024,2024-11,2340.00,,
260105,"הובלות עם שחר ש.ה. בע""מ",104690,סופית,99,140090,GI24000977,הובלות,קניות שונות,ספק מקומי,1,7154.70,0.00,0.00,,,,,2024-10-31,31/10/24,7154.7,1.0,1.0,10,2024,2024-10,8371.00,,
260124,"א.ג.א.ס(3 קיי) בע""מ",246011242,סופית,99,140020,GI24000897,תקשורת,קניות שונות,ספק מקומי,1,10657.26,0.00,0.00,,,,,2024-10-07,07/10/24,10657.27,1.0,1.0,10,2024,2024-10,12469.00,,
,,246011243,סופית,99,140020,GI24000896,תקשורת,קניות שונות,ספק מקומי,1,1086.32,0.00,0.00,,,,,2024-10-07,07/10/24,1086.33,1.0,1.0,10,2024,2024-10,1271.00,,
,,246012296,סופית,99,140020,GI24000966,תקשורת,קניות שונות,ספק מקומי,1,10657.26,0.00,0.00,,,,,2024-11-06,06/11/24,10657.27,1.0,1.0,11,2024,2024-11,12469.00,,
,,246012297,סופית,99,140020,GI24000965,תקשורת,קניות שונות,ספק מקומי,1,1063.25,0.00,0.00,,,,,2024-11-06,06/11/24,1063.25,1.0,1.0,11,2024,2024-11,1244.00,,
260155,"א.מ. הובלות ומנופים בע""מ",8185,סופית,99,140090,GI24000930,הובלות,קניות שונות,ספק מקומי,1,5100.00,0.00,0.00,,,,,2024-10-31,31/10/24,5100.0,1.0,1.0,10,2024,2024-10,5967.00,,
260160,"פרפקט סטירין בע""מ",24000159,סופית,0,049919,CV24000029,הגה מח שונים,משפחת מוצר כללית,ספק מקומי,1,175.04,0.00,0.00,,,,,2024-10-09,09/10/24,-875.22,-5.0,-5.0,10,2024,2024-10,1024.00,,
,,244001349,סופית,0,049919,GI24000918,הגה מח שונים,משפחת מוצר כללית,ספק מקומי,1,175.00,0.00,0.00,,,,,2024-10-08,08/10/24,3500.0,20.0,20.0,10,2024,2024-10,4095.00,,
260182,"ליאור משלוחים בע""מ",001587,סופית,99,140090,GI24000978,הובלות,קניות שונות,ספק מקומי,1,2850.43,0.00,0.00,,,,,2024-10-31,31/10/24,2850.43,1.0,1.0,10,2024,2024-10,3335.00,,
260190,"טונר פלוס בע""מ",81728,סופית,99,140022,GI24000962,אחזקת ציוד לוד,קניות שונות,ספק מקומי,1,1150.43,0.00,0.00,,,,,2024-10-01,01/10/24,1150.43,1.0,1.0,10,2024,2024-10,1346.00,,
,,82780,סופית,99,140022,GI24000963,אחזקת ציוד לוד,קניות שונות,ספק מקומי,1,1150.43,0.00,0.00,,,,,2024-11-01,01/11/24,1150.43,1.0,1.0,11,2024,2024-11,1346.00,,
260213,יוסי בבקוב המוביל לדרום,000493,סופית,99,140090,GI24000952,הובלות,קניות שונות,ספק מקומי,1,3959.83,0.00,0.00,,,,,2024-10-31,31/10/24,3959.83,1.0,1.0,10,2024,2024-10,4633.00,,
260224,"חשבים מידע עסקי בע""מ",24605951,סופית,99,150030,GI24000984,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1259.83,0.00,0.00,,,,,2024-10-31,31/10/24,1259.83,1.0,1.0,10,2024,2024-10,1474.00,,
,,829250,סופית,99,150030,GI24000975,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,149.57,0.00,0.00,,,,,2024-10-15,15/10/24,149.57,1.0,1.0,10,2024,2024-10,175.00,,
,,836097,סופית,99,150030,GI24000989,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,148.72,0.00,0.00,,,,,2024-11-14,14/11/24,148.72,1.0,1.0,11,2024,2024-11,174.00,,
260258,כביש 6,139187,סופית,0,142015,GI24001001,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,16.68,0.00,0.00,,,,,2024-11-20,20/11/24,16.68,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142001,GI24001001,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,3,927.19,0.00,0.00,,,,,2024-11-20,20/11/24,927.19,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142003,GI24001001,אחזקת רכב 64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,5,184.44,0.00,0.00,,,,,2024-11-20,20/11/24,184.44,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142024,GI24001001,אחזקת רכב 703-19-002 יצחק כהן,קניות שונות,ספק מקומי,6,500.40,0.00,0.00,,,,,2024-11-20,20/11/24,500.4,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142099,GI24001001,הוצאות רכב שונות,קניות שונות,ספק מקומי,2,16.68,0.00,0.00,,,,,2024-11-20,20/11/24,16.68,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142099,GI24001001,הוצאות רכב שונות,קניות שונות,ספק מקומי,4,475.95,0.00,0.00,,,,,2024-11-20,20/11/24,475.95,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142099,GI24001001,הוצאות רכב שונות,קניות שונות,ספק מקומי,7,50.04,0.00,0.00,,,,,2024-11-20,20/11/24,50.04,1.0,1.0,11,2024,2024-11,2540.51,,
,,316884,סופית,0,142015,GI24000921,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,48.96,0.00,0.00,,,,,2024-10-22,22/10/24,48.96,1.0,1.0,10,2024,2024-10,2537.37,,
,,316884,סופית,99,142001,GI24000921,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,3,931.44,0.00,0.00,,,,,2024-10-22,22/10/24,931.44,1.0,1.0,10,2024,2024-10,2537.37,,
,,316884,סופית,99,142012,GI24000921,אחזקת רכב 17-656-38 אאודי A-6,קניות שונות,ספק מקומי,2,16.14,0.00,0.00,,,,,2024-10-22,22/10/24,16.14,1.0,1.0,10,2024,2024-10,2537.37,,
,,316884,סופית,99,142024,GI24000921,אחזקת רכב 703-19-002 יצחק כהן,קניות שונות,ספק מקומי,4,108.66,0.00,0.00,,,,,2024-10-22,22/10/24,108.65,1.0,1.0,10,2024,2024-10,2537.37,,
,,316884,סופית,99,142099,GI24000921,הוצאות רכב שונות,קניות שונות,ספק מקומי,5,1063.50,0.00,0.00,,,,,2024-10-22,22/10/24,1063.5,1.0,1.0,10,2024,2024-10,2537.37,,
260323,מתי יהושוע,005022,סופית,99,140090,GI24000928,הובלות,קניות שונות,ספק מקומי,1,5000.00,0.00,0.00,,,,,2024-10-29,29/10/24,5000.0,1.0,1.0,10,2024,2024-10,5850.00,,
260326,"נטוויז'ן בע""מ",6196923,סופית,99,140020,GI24000933,תקשורת,קניות שונות,ספק מקומי,1,225.00,0.00,0.00,,,,,2024-10-31,31/10/24,225.0,1.0,1.0,10,2024,2024-10,263.25,,
260356,"סלקום ישראל בע""מ",351114635,סופית,99,140020,GI24000988,תקשורת,קניות שונות,ספק מקומי,1,549.00,0.00,0.00,,,,,2024-10-27,27/10/24,549.0,1.0,1.0,10,2024,2024-10,642.33,,
260357,סלקום קווי PRI,351109566,סופית,99,140020,GI24000987,תקשורת,קניות שונות,ספק מקומי,1,698.06,0.00,0.00,,,,,2024-10-27,27/10/24,698.06,1.0,1.0,10,2024,2024-10,816.73,,
260383,א.ע.נזמי הובלות והסעות,129803,סופית,99,140090,GI24000951,הובלות,קניות שונות,ספק מקומי,1,11088.89,0.00,0.00,,,,,2024-10-31,31/10/24,11088.89,1.0,1.0,10,2024,2024-10,12974.00,,
260700,"אילות השקעות 1994 בע""מ",001156,סופית,99,141028,GI24000883,שכר דירה שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,176749.06,0.00,0.00,,,,,2024-10-01,01/10/24,176749.06,1.0,1.0,10,2024,2024-10,206796.40,,
,,001189,סופית,99,141030,GI24000913,חשמל שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,8886.35,0.00,0.00,,,,,2024-10-14,14/10/24,8886.35,1.0,1.0,10,2024,2024-10,10397.03,,
,,001234,סופית,99,141028,GI24000957,שכר דירה שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,176424.16,0.00,0.00,,,,,2024-11-03,03/11/24,176424.16,1.0,1.0,11,2024,2024-11,206416.27,,
,,001276,סופית,99,141030,GI24000979,חשמל שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,5301.44,0.00,0.00,,,,,2024-11-11,11/11/24,5301.44,1.0,1.0,11,2024,2024-11,6202.68,,
260901,ספקים שונים,025090,סופית,99,140020,GI24000983,תקשורת,קניות שונות,ספק מקומי,1,153.85,0.00,0.00,,,,,2024-11-12,12/11/24,153.85,1.0,1.0,11,2024,2024-11,180.00,,
,,063152,סופית,99,150024,GI24000943,צרכי משרד,קניות שונות,ספק מקומי,1,252.31,0.00,0.00,,,,,2024-10-30,30/10/24,252.31,1.0,1.0,10,2024,2024-10,295.20,,
,,0666,סופית,99,120099,GI24000959,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,384.62,0.00,0.00,,,,,2024-10-27,27/10/24,384.61,1.0,1.0,10,2024,2024-10,450.00,,
,,0673,סופית,99,120099,GI24000958,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,384.62,0.00,0.00,,,,,2024-11-04,04/11/24,384.61,1.0,1.0,11,2024,2024-11,450.00,,
,,1038005,סופית,99,142099,GI24000999,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,170.94,0.00,0.00,,,,,2024-11-23,23/11/24,170.94,1.0,1.0,11,2024,2024-11,200.00,,
,,10559033,סופית,99,140012,GI24000981,שתייה לעובדים - מכירות ושיווק,קניות שונות,ספק מקומי,1,58.97,0.00,0.00,,,,,2024-10-30,30/10/24,58.98,1.0,1.0,10,2024,2024-10,69.00,,
,,117649,סופית,99,142099,GI24000954,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,2427.35,0.00,0.00,,,,,2024-10-31,31/10/24,2427.35,1.0,1.0,10,2024,2024-10,2840.00,,
,,12345,סופית,99,142022,GI24000924,אחזקת רכב 647-49-603 עידן,קניות שונות,ספק מקומי,1,42.74,0.00,0.00,,,,,2024-10-13,13/10/24,42.73,1.0,1.0,10,2024,2024-10,50.00,,
,,1644571,סופית,99,142099,GI24001000,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,170.94,0.00,0.00,,,,,2024-11-21,21/11/24,170.94,1.0,1.0,11,2024,2024-11,200.00,,
,,1656198,סופית,99,130012,GI24000948,שתייה לעובדים עובדי ייצור,קניות שונות,ספק מקומי,1,30.38,0.00,0.00,,,,,2024-10-21,21/10/24,30.39,1.0,1.0,10,2024,2024-10,35.55,,
,,1663610,סופית,0,142015,GI24000942,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,282.22,0.00,0.00,,,,,2024-10-31,31/10/24,282.22,1.0,1.0,10,2024,2024-10,330.20,,
,,1671244,סופית,99,130012,GI24000980,שתייה לעובדים עובדי ייצור,קניות שונות,ספק מקומי,1,24.39,0.00,0.00,,,,,2024-11-10,10/11/24,24.39,1.0,1.0,11,2024,2024-11,28.54,,
,,244301341,סופית,99,142003,GI24000998,אחזקת רכב 64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,1,100.85,0.00,0.00,,,,,2024-11-14,14/11/24,100.86,1.0,1.0,11,2024,2024-11,118.00,,
,,277570,סופית,99,150024,GI24000944,צרכי משרד,קניות שונות,ספק מקומי,1,170.94,0.00,0.00,,,,,2024-10-30,30/10/24,170.94,1.0,1.0,10,2024,2024-10,200.00,,
,,35460,סופית,0,142015,GI24000917,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,162.39,0.00,0.00,,,,,2024-10-14,14/10/24,162.39,1.0,1.0,10,2024,2024-10,190.00,,
,,35485,סופית,99,142021,GI24000922,אחזקת רכב 30-690-12,קניות שונות,ספק מקומי,1,153.85,0.00,0.00,,,,,2024-10-23,23/10/24,153.85,1.0,1.0,10,2024,2024-10,180.00,,
,,35486,סופית,99,142021,GI24000923,אחזקת רכב 30-690-12,קניות שונות,ספק מקומי,1,34.19,0.00,0.00,,,,,2024-10-23,23/10/24,34.19,1.0,1.0,10,2024,2024-10,40.00,,
,,40005,סופית,99,140008,GI24000985,ארוחות מכירות ושיווק,קניות שונות,ספק מקומי,1,1080.00,0.00,0.00,,,,,2024-11-13,13/11/24,1080.0,1.0,1.0,11,2024,2024-11,1080.00,,
,,41084,סופית,99,120099,GI24000902,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,38.46,0.00,0.00,,,,,2024-10-01,01/10/24,38.46,1.0,1.0,10,2024,2024-10,45.00,,
,,4752,סופית,0,142015,GI24000925,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,341.88,0.00,0.00,,,,,2024-10-27,27/10/24,341.88,1.0,1.0,10,2024,2024-10,400.00,,
,,48468,סופית,99,140012,GI24001003,שתייה לעובדים - מכירות ושיווק,קניות שונות,ספק מקומי,1,32.31,0.00,0.00,,,,,2024-11-24,24/11/24,32.31,1.0,1.0,11,2024,2024-11,37.80,,
,,504318,סופית,99,142099,GI24000990,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,102.56,0.00,0.00,,,,,2024-11-15,15/11/24,102.56,1.0,1.0,11,2024,2024-11,120.00,,
,,5052162,סופית,99,130012,GI24000982,שתייה לעובדים עובדי ייצור,קניות שונות,ספק מקומי,1,165.04,0.00,0.00,,,,,2024-10-29,29/10/24,165.04,1.0,1.0,10,2024,2024-10,193.10,,
,,545397,סופית,0,142015,GI24000949,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,100.51,0.00,0.00,,,,,2024-10-20,20/10/24,100.51,1.0,1.0,10,2024,2024-10,117.60,,
,,6176,סופית,99,142099,GI24000994,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,115.38,0.00,0.00,,,,,2024-11-14,14/11/24,115.39,1.0,1.0,11,2024,2024-11,135.00,,
,,770419862,סופית,99,140012,GI24000945,שתייה לעובדים - מכירות ושיווק,קניות שונות,ספק מקומי,1,215.90,0.00,0.00,,,,,2024-10-09,09/10/24,215.9,1.0,1.0,10,2024,2024-10,252.60,,
,,770420105,סופית,99,140012,GI24000947,שתייה לעובדים - מכירות ושיווק,קניות שונות,ספק מקומי,1,61.03,0.00,0.00,,,,,2024-10-09,09/10/24,61.02,1.0,1.0,10,2024,2024-10,71.40,,
,,770426389,סופית,99,130012,GI24000946,שתייה לעובדים עובדי ייצור,קניות שונות,ספק מקומי,1,17.01,0.00,0.00,,,,,2024-10-21,21/10/24,17.01,1.0,1.0,10,2024,2024-10,19.90,,
,,770443114,סופית,99,130012,GI24000991,שתייה לעובדים עובדי ייצור,קניות שונות,ספק מקומי,1,393.59,0.00,0.00,,,,,2024-11-18,18/11/24,393.59,1.0,1.0,11,2024,2024-11,460.50,,
,,770447818,סופית,99,140012,GI24001002,שתייה לעובדים - מכירות ושיווק,קניות שונות,ספק מקומי,1,18.32,0.00,0.00,,,,,2024-11-26,26/11/24,18.32,1.0,1.0,11,2024,2024-11,21.43,,
,,9931,סופית,99,142014,GI24000950,אחזקת רכב 33-500-75 קאדילק,קניות שונות,ספק מקומי,1,64.02,0.00,0.00,,,,,2024-10-22,22/10/24,64.02,1.0,1.0,10,2024,2024-10,74.90,,
261000,"אולקרגו לוגסטיק בע""מ",28244456,סופית,0,עמלות יבוא,GI24000926,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,2,46299.84,0.00,0.00,,,,,2024-10-27,27/10/24,46299.84,1.0,1.0,10,2024,2024-10,87883.17,,
,,28244456,סופית,0,עמלות יבוא,GI24000926,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,3,789.17,0.00,0.00,,,,,2024-10-27,27/10/24,789.17,1.0,1.0,10,2024,2024-10,87883.17,,
,,28244456,סופית,0,מע'מ,GI24000926,סכום המע'מ ברשומון של המכס,משפחת מוצר כללית,ספק מקומי,1,40660.00,0.00,0.00,,,,,2024-10-27,27/10/24,0.0,1.0,1.0,10,2024,2024-10,87883.17,,
,,28244581,סופית,0,עמלות יבוא,GI24000927,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,2,51323.00,0.00,0.00,,,,,2024-10-28,28/10/24,51323.0,1.0,1.0,10,2024,2024-10,100612.13,,
,,28244581,סופית,0,עמלות יבוא,GI24000927,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,3,1676.18,0.00,0.00,,,,,2024-10-28,28/10/24,1676.18,1.0,1.0,10,2024,2024-10,100612.13,,
,,28244581,סופית,0,מע'מ,GI24000927,סכום המע'מ ברשומון של המכס,משפחת מוצר כללית,ספק מקומי,1,47328.00,0.00,0.00,,,,,2024-10-28,28/10/24,0.0,1.0,1.0,10,2024,2024-10,100612.13,,
,,28244949,סופית,0,עמלות יבוא,GI24000934,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,2,14952.25,0.00,0.00,,,,,2024-10-31,31/10/24,14952.25,1.0,1.0,10,2024,2024-10,51420.96,,
,,28244949,סופית,0,עמלות יבוא,GI24000934,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,3,933.94,0.00,0.00,,,,,2024-10-31,31/10/24,933.94,1.0,1.0,10,2024,2024-10,51420.96,,
,,28244949,סופית,0,מע'מ,GI24000934,סכום המע'מ ברשומון של המכס,משפחת מוצר כללית,ספק מקומי,1,35376.00,0.00,0.00,,,,,2024-10-31,31/10/24,0.0,1.0,1.0,10,2024,2024-10,51420.96,,
,,28245789,סופית,0,עמלות יבוא,GI24000986,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,2,74936.79,0.00,0.00,,,,,2024-11-13,13/11/24,74936.79,1.0,1.0,11,2024,2024-11,151143.03,,
,,28245789,סופית,0,עמלות יבוא,GI24000986,עמלות מקומיות על יבוא,משפחת מוצר כללית,ספק מקומי,3,1370.29,0.00,0.00,,,,,2024-11-13,13/11/24,1370.29,1.0,1.0,11,2024,2024-11,151143.03,,
,,28245789,סופית,0,מע'מ,GI24000986,סכום המע'מ ברשומון של המכס,משפחת מוצר כללית,ספק מקומי,1,74603.00,0.00,0.00,,,,,2024-11-13,13/11/24,0.0,1.0,1.0,11,2024,2024-11,151143.03,,
261030,בזק,221028550,סופית,99,140020,GI24000939,תקשורת,קניות שונות,ספק מקומי,1,140.85,0.00,0.00,,,,,2024-10-31,31/10/24,140.85,1.0,1.0,10,2024,2024-10,164.79,,
261112,מנהרות הכרמל,539478,סופית,99,142006,GI24000968,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,17.88,0.00,0.00,,,,,2024-11-03,03/11/24,17.88,1.0,1.0,11,2024,2024-11,20.92,,
261119,חוצה צפון-כביש 6,924003216379,סופית,0,142010,GI24000967,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,1,44.01,0.00,0.00,,,,,2024-10-30,30/10/24,44.01,1.0,1.0,10,2024,2024-10,229.42,,
,,924003216379,סופית,99,142001,GI24000967,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,2,98.05,0.00,0.00,,,,,2024-10-30,30/10/24,98.04,1.0,1.0,10,2024,2024-10,229.42,,
,,924003216379,סופית,99,142006,GI24000967,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,3,54.04,0.00,0.00,,,,,2024-10-30,30/10/24,54.03,1.0,1.0,10,2024,2024-10,229.42,,
261120,תיר השכרת רכב,2022894,סופית,99,142022,GI24000929,אחזקת רכב 647-49-603 עידן,קניות שונות,ספק מקומי,1,3358.33,0.00,0.00,,,,,2024-10-30,30/10/24,3358.33,1.0,1.0,10,2024,2024-10,6951.63,,
,,2022894,סופית,99,142023,GI24000929,אחזקת רכב 541-96-503 ויקטוריה,קניות שונות,ספק מקומי,2,2583.23,0.00,0.00,,,,,2024-10-30,30/10/24,2583.23,1.0,1.0,10,2024,2024-10,6951.63,,
