משפחה,תאור מחסן,מחסן,כמות,מק'ט
1030004.0,מחסן ראשי,Main,-12.0,05424
1029008.0,מחסן ראשי,Main,-846.0,0608614331291
1029008.0,מחסן ראשי,Main,-264.0,0608614331307
1029008.0,מחסן ראשי,Main,-1204.0,0608614331314
1029008.0,מחסן ראשי,Main,-2819.0,0608614331321
1029008.0,מחסן ראשי,Main,-273.0,0608614331338
1029008.0,מחסן ראשי,Main,-364.0,0608614331345
1029008.0,מחסן ראשי,Main,-500.0,0608614331352
1029008.0,מחסן ראשי,Main,-184.0,0608614331369
11.0,מחסן ראשי,Main,60.0,11020555EURO
11.0,מחסן ראשי,Main,14.0,11030200EURO
11.0,מחסן ראשי,Main,48.0,11030303EURO
11.0,מחסן ראשי,Main,116.0,11370707EURO
11.0,מחסן ראשי,Main,48.0,11392222EURO
11.0,מחסן ראשי,Main,20.0,11450303EURO
11.0,מחסן ראשי,Main,60.0,11486948EURO
11.0,מחסן ראשי,Main,32.0,11490808EURO
11.0,מחסן ראשי,Main,34.0,11491616EURO
11.0,מחסן ראשי,Main,28.0,11492323EURO
11.0,מחסן ראשי,Main,55.0,11550909EURO
11.0,מחסן ראשי,Main,60.0,11762400EURO
11.0,מחסן ראשי,Main,39.0,11800808EURO
11.0,מחסן ראשי,Main,112.0,11800909EURO
11.0,מחסן ראשי,Main,53.0,11801911EURO
11.0,מחסן ראשי,Main,56.0,11801919EURO
11.0,מחסן ראשי,Main,60.0,11941919EURO
11.0,מחסן ראשי,Main,60.0,11963232EURO
11.0,מחסן ראשי,Main,52.0,11A1A200EURO
1300101.0,מחסן ראשי,Main,-2.0,125R
1061002.0,מחסן ראשי,Main,2.0,1879005000/M
1029006.0,מחסן ראשי,Main,92.0,2710198700
1048691.0,מחסן פארטסרייד פאי,08,5.0,41680261BRECO
1048691.0,מחסן ראשי,Main,6.0,41680261BRECO
1029008.0,מחסן ראשי,Main,-144.0,4RR40400LEYO
1029006.0,מחסן ראשי,Main,-20.0,513843090
1200002.0,מחסן ראשי,Main,-2.0,60L
1300101.0,מחסן ראשי,Main,-8.0,66RN
1030006.0,מחסן ראשי,Main,-4.0,6935347330913
1300003.0,מחסן ראשי,Main,36.0,7290006532124
1300006.0,מחסן פגומים,06,2.0,7407272687718
1300006.0,מחסן ראשי,Main,4.0,7407272687718
1029014.0,מחסן ראשי,Main,-465.0,76999901GSP
1029006.0,מחסן ראשי,Main,-1.0,8201851
1029006.0,מחסן ראשי,Main,-1.0,8202841
1029006.0,מחסן ראשי,Main,638.0,8205507
1029006.0,מחסן ראשי,Main,519.0,8205606
1029006.0,מחסן ראשי,Main,1080.0,8205804
1029006.0,מחסן ראשי,Main,248.0,8205903
1029006.0,מחסן ראשי,Main,12.0,8206108
1029006.0,מחסן ראשי,Main,56.0,8206146
1029006.0,מחסן ראשי,Main,531.0,8206207
1029006.0,מחסן ראשי,Main,456.0,8208805
1029006.0,מחסן ראשי,Main,10.0,8215124
1029006.0,מחסן ראשי,Main,-4.0,8220319
1029008.0,מחסן ראשי,Main,475.0,8220357
1029008.0,מחסן ראשי,Main,4.0,8220456
1029014.0,מחסן ראשי,Main,46.0,8220463
1029008.0,מחסן ראשי,Main,-8.0,8221255
1029006.0,מחסן ראשי,Main,480.0,8223945
1029011.0,מחסן ראשי,Main,85.0,8225857
1029011.0,מחסן ראשי,Main,265.0,8225956
1029008.0,מחסן ראשי,Main,31.0,8228742
1029008.0,מחסן ראשי,Main,28.0,8228841
1029008.0,מחסן ראשי,Main,72.0,8229541
1029008.0,מחסן ראשי,Main,-8.0,8229640
1029008.0,מחסן ראשי,Main,-2.0,8229947
1029014.0,מחסן ראשי,Main,18.0,8229954
1029010.0,מחסן ראשי,Main,-120.0,9204002
1029011.0,מחסן ראשי,Main,509.0,AB505
1300101.0,מחסן ראשי,Main,-12.0,AGM92AHL5
1030006.0,מחסן ראשי,Main,199.0,BC575
1030006.0,מחסן ראשי,Main,-12.0,BC780
1030006.0,מחסן ראשי,Main,130.0,BD100
1029014.0,מחסן ראשי,Main,11.0,BG200-R
1029011.0,מחסן ראשי,Main,23.0,BG208
1029011.0,מחסן ראשי,Main,-24.0,BG210
1030006.0,מחסן ראשי,Main,2016.0,BP675
1030006.0,מחסן ראשי,Main,312.0,BT422
1030003.0,מחסן ראשי,Main,2.0,BX999
1030006.0,מחסן ראשי,Main,-1.0,CC650
1030006.0,מחסן ראשי,Main,7.0,CP555BLK
1029014.0,מחסן ראשי,Main,-301.0,CV503
1030004.0,מחסן ראשי,Main,-1.0,DP633CL
1030004.0,מחסן ראשי,Main,-48.0,DP633LE
1030004.0,מחסן ראשי,Main,-1.0,DP633NC
1030004.0,מחסן ראשי,Main,-1.0,DP633VA
1029011.0,מחסן ראשי,Main,48.0,EC600
1029011.0,מחסן ראשי,Main,30.0,EO414
1030006.0,מחסן ראשי,Main,149.0,ER400
1029008.0,מחסן ראשי,Main,-16.0,G505050LEYO
1030006.0,מחסן ראשי,Main,588.0,GR600
1029011.0,מחסן ראשי,Main,3.0,GT409
1029011.0,מחסן ראשי,Main,144.0,GT507
1048686.0,מחסן ראשי,Main,4.0,HAP35007-1
1048686.0,מחסן ראשי,Main,-5.0,HAP35007-6
1048686.0,מחסן ראשי,Main,-107.0,HAP350075
1048686.0,מחסן פארטסרייד פאי,08,3.0,HAP350075
1080001.0,מחסן ראשי,Main,4.0,HC241
1030003.0,מחסן ראשי,Main,188.0,HR237
1048686.0,מחסן פארטסרייד פאי,08,5.0,I4115S
1048690.0,מחסן פארטסרייד פאי,08,8.0,JTC 1028A
1048691.0,מחסן פארטסרייד פאי,08,4.0,JTC 1452A
1048687.0,מחסן פארטסרייד פאי,08,14.0,JTC 1528
1048695.0,מחסן פארטסרייד פאי,08,21.0,JTC 3029
1048695.0,מחסן פארטסרייד פאי,08,10.0,JTC 3030
1048695.0,מחסן פארטסרייד פאי,08,20.0,JTC 3031
1048695.0,מחסן פארטסרייד פאי,08,4.0,JTC 3032
1048695.0,מחסן פארטסרייד פאי,08,2.0,JTC 3033
1048695.0,מחסן פארטסרייד פאי,08,16.0,JTC 3034
1048695.0,מחסן פארטסרייד פאי,08,22.0,JTC 3035
1048691.0,מחסן פארטסרייד פאי,08,8.0,JTC 3474
1048691.0,מחסן פארטסרייד פאי,08,2.0,JTC 4459
1048691.0,מחסן פארטסרייד פאי,08,4.0,JTC 4497
1048690.0,מחסן פארטסרייד פאי,08,6.0,JTC 4535
1048691.0,מחסן פארטסרייד פאי,08,8.0,JTC 4572
1048691.0,מחסן פארטסרייד פאי,08,6.0,JTC 4687
1048691.0,מחסן פארטסרייד פאי,08,7.0,JTC 4842A
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC 5302
1048695.0,מחסן פארטסרייד פאי,08,5.0,JTC 5306
1048691.0,מחסן פארטסרייד פאי,08,15.0,JTC 6720
1048691.0,מחסן פארטסרייד פאי,08,4.0,JTC 6864
1048694.0,מחסן פארטסרייד פאי,08,11.0,JTC 7641
1048694.0,מחסן פארטסרייד פאי,08,25.0,JTC 7642
1048694.0,מחסן פארטסרייד פאי,08,2.0,JTC 7723
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE207
1048695.0,מחסן פארטסרייד פאי,08,24.0,JTC AE2408
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE2410
1048695.0,מחסן פארטסרייד פאי,08,22.0,JTC AE2411
1048695.0,מחסן פארטסרייד פאי,08,23.0,JTC AE2412
1048695.0,מחסן פארטסרייד פאי,08,9.0,JTC AE2413
1048695.0,מחסן פארטסרייד פאי,08,23.0,JTC AE2414
1048695.0,מחסן פארטסרייד פאי,08,23.0,JTC AE2415
1048695.0,מחסן פארטסרייד פאי,08,24.0,JTC AE2417
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE2419
1048695.0,מחסן פארטסרייד פאי,08,11.0,JTC AE242
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE2422
1048695.0,מחסן פארטסרייד פאי,08,6.0,JTC AE2430
1048695.0,מחסן פארטסרייד פאי,08,36.0,JTC AE3608
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE3610
1048695.0,מחסן פארטסרייד פאי,08,24.0,JTC AE3611
1048695.0,מחסן פארטסרייד פאי,08,24.0,JTC AE3612
1048695.0,מחסן פארטסרייד פאי,08,35.0,JTC AE3613
1048695.0,מחסן פארטסרייד פאי,08,36.0,JTC AE3614
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC AE406
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC H247M
1048687.0,מחסן פארטסרייד פאי,08,10.0,JTC K3411
1048690.0,מחסן פארטסרייד פאי,08,8.0,JTC K5045
1048695.0,מחסן פארטסרייד פאי,08,8.0,JTC K6142
1048692.0,מחסן פארטסרייד פאי,08,8.0,JTC TJ490
1048691.0,מחסן פארטסרייד פאי,08,6.0,JTC-1016
1048695.0,מחסן פארטסרייד פאי,08,8.0,JTC-1017
1048690.0,מחסן פארטסרייד פאי,08,3.0,JTC-10WR
1048692.0,מחסן פארטסרייד פאי,08,31.0,JTC-1103
1048691.0,מחסן פארטסרייד פאי,08,2.0,JTC-1105
1048691.0,מחסן פארטסרייד פאי,08,5.0,JTC-1107
1048691.0,מחסן פארטסרייד פאי,08,2.0,JTC-1145
1048691.0,מחסן פארטסרייד פאי,08,5.0,JTC-1225E
1048691.0,מחסן פארטסרייד פאי,08,6.0,JTC-1225J
1048691.0,מחסן פארטסרייד פאי,08,7.0,JTC-1407
1048691.0,מחסן פארטסרייד פאי,08,5.0,JTC-1450
1048691.0,מחסן פארטסרייד פאי,08,3.0,JTC-1914
1048691.0,מחסן פארטסרייד פאי,08,1.0,JTC-1915
1048691.0,מחסן פארטסרייד פאי,08,1.0,JTC-3207
1048695.0,מחסן פארטסרייד פאי,08,11.0,JTC-3322
1048690.0,מחסן פארטסרייד פאי,08,10.0,JTC-34236
1048690.0,מחסן פארטסרייד פאי,08,5.0,JTC-34238
1048686.0,מחסן פארטסרייד פאי,08,6.0,JTC-34248
1048690.0,מחסן פארטסרייד פאי,08,2.0,JTC-34257
1048690.0,מחסן פארטסרייד פאי,08,6.0,JTC-34268
1048695.0,מחסן פארטסרייד פאי,08,1.0,JTC-3448
1048695.0,מחסן פארטסרייד פאי,08,8.0,JTC-3501
1048695.0,מחסן פארטסרייד פאי,08,11.0,JTC-3502
1048695.0,מחסן פארטסרייד פאי,08,11.0,JTC-3503
1048691.0,מחסן פארטסרייד פאי,08,4.0,JTC-3532
1048695.0,מחסן פארטסרייד פאי,08,6.0,JTC-3553
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-36514
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-36516
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-36521
1048687.0,מחסן פארטסרייד פאי,08,10.0,JTC-3801
1048687.0,מחסן פארטסרייד פאי,08,10.0,JTC-3901
1048694.0,מחסן פארטסרייד פאי,08,8.0,JTC-3904
1048686.0,מחסן פארטסרייד פאי,08,5.0,JTC-3931-344
1048695.0,מחסן פארטסרייד פאי,08,18.0,JTC-3941S
1048692.0,מחסן פארטסרייד פאי,08,2.0,JTC-4303
1048692.0,מחסן פארטסרייד פאי,08,20.0,JTC-4304
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443813
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443814
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443815
1048692.0,מחסן פארטסרייד פאי,08,7.0,JTC-443816
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443817
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443818
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-443819
1048692.0,מחסן פארטסרייד פאי,08,8.0,JTC-443821
1048692.0,מחסן פארטסרייד פאי,08,8.0,JTC-443822
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448210
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448211
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448212
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448213
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448214
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448215
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448216
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448217
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448218
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-448219
1048690.0,מחסן פארטסרייד פאי,08,6.0,JTC-4535
1048692.0,מחסן פארטסרייד פאי,08,4.0,JTC-45530120
1048692.0,מחסן פארטסרייד פאי,08,7.0,JTC-45540120
1048692.0,מחסן פארטסרייד פאי,08,4.0,JTC-45545120
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-45550120
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-45555120
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-45560120
1048692.0,מחסן פארטסרייד פאי,08,5.0,JTC-4583
1048690.0,מחסן פארטסרייד פאי,08,10.0,JTC-4585
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-46514
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-46516
1048691.0,מחסן פארטסרייד פאי,08,9.0,JTC-4658
1048691.0,מחסן פארטסרייד פאי,08,6.0,JTC-4687
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-4730
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47310
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47311
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47312
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47314
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47316
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47318
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47320
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-47322
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-4812
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-4813
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-4814
1048692.0,מחסן פארטסרייד פאי,08,10.0,JTC-4815
1048691.0,מחסן פארטסרייד פאי,08,6.0,JTC-4860
1048691.0,מחסן פארטסרייד פאי,08,19.0,JTC-4870
1300001.0,מחסן פארטסרייד פאי,08,6.0,JTC-4936
1048687.0,מחסן פארטסרייד פאי,08,5.0,JTC-5022B
1048687.0,מחסן פארטסרייד פאי,08,5.0,JTC-5023B
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC-5024B
1048695.0,מחסן פארטסרייד פאי,08,8.0,JTC-5103
1048695.0,מחסן פארטסרייד פאי,08,8.0,JTC-5105
1048695.0,מחסן פארטסרייד פאי,08,10.0,JTC-5106
1048690.0,מחסן פארטסרייד פאי,08,12.0,JTC-51258
1048690.0,מחסן פארטסרייד פאי,08,9.0,JTC-51286
1048696.0,מחסן ראשי,Main,-2.0,JTC-5301
1048696.0,מחסן פארטסרייד פאי,08,10.0,JTC-5301
1048696.0,מחסן פארטסרייד פאי,08,11.0,JTC-5309
1048687.0,מחסן פארטסרייד פאי,08,8.0,JTC-5332
1048687.0,מחסן פארטסרייד פאי,08,7.0,JTC-5333
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC-5334
1048695.0,מחסן פארטסרייד פאי,08,6.0,JTC-5355
1048687.0,מחסן פארטסרייד פאי,08,8.0,JTC-5364
1048690.0,מחסן פארטסרייד פאי,08,11.0,JTC-5404
1048695.0,מחסן פארטסרייד פאי,08,5.0,JTC-541508
1048696.0,מחסן פארטסרייד פאי,08,1.0,JTC-5436
1048691.0,מחסן פארטסרייד פאי,08,2.0,JTC-5439
1048694.0,מחסן פארטסרייד פאי,08,11.0,JTC-5527
1048691.0,מחסן פארטסרייד פאי,08,12.0,JTC-5558
1048695.0,מחסן פארטסרייד פאי,08,5.0,JTC-5564S
1048687.0,מחסן פארטסרייד פאי,08,10.0,JTC-5610
1048690.0,מחסן פארטסרייד פאי,08,5.0,JTC-5620
1048690.0,מחסן פארטסרייד פאי,08,9.0,JTC-5709
1048690.0,מחסן פארטסרייד פאי,08,5.0,JTC-5710
1048690.0,מחסן פארטסרייד פאי,08,8.0,JTC-5711
1048690.0,מחסן פארטסרייד פאי,08,6.0,JTC-5712
1048687.0,מחסן פארטסרייד פאי,08,39.0,JTC-5718
1048691.0,מחסן פארטסרייד פאי,08,1.0,JTC-5811
1048696.0,מחסן פארטסרייד פאי,08,24.0,JTC-5812
1048690.0,מחסן פארטסרייד פאי,08,10.0,JTC-5WR
1048687.0,מחסן פארטסרייד פאי,08,9.0,JTC-6686
1048691.0,מחסן פארטסרייד פאי,08,5.0,JTC-6716
1048696.0,מחסן פארטסרייד פאי,08,15.0,JTC-7653
1048696.0,מחסן פארטסרייד פאי,08,25.0,JTC-7656
1048696.0,מחסן פארטסרייד פאי,08,24.0,JTC-7663K2
1048695.0,מחסן פארטסרייד פאי,08,10.0,JTC-7675
1048691.0,מחסן פארטסרייד פאי,08,12.0,JTC-7711
1048691.0,מחסן פארטסרייד פאי,08,5.0,JTC-7713
1048694.0,מחסן פארטסרייד פאי,08,8.0,JTC-7716
1048690.0,מחסן פארטסרייד פאי,08,10.0,JTC-7WR
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC-AE3606
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC-AE3607
1048695.0,מחסן פארטסרייד פאי,08,12.0,JTC-AE3609
1048691.0,מחסן פארטסרייד פאי,08,18.0,JTC-AM14
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC-H223B
1048687.0,מחסן פארטסרייד פאי,08,10.0,JTC-H308T
1048692.0,מחסן פארטסרייד פאי,08,3.0,JTC-H311E
1048692.0,מחסן פארטסרייד פאי,08,15.0,JTC-H409E
1048687.0,מחסן פארטסרייד פאי,08,12.0,JTC-H409EL
1048687.0,מחסן פארטסרייד פאי,08,7.0,JTC-H410M
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC-H424B
1048686.0,מחסן פארטסרייד פאי,08,2.0,JTC-I004
1048694.0,מחסן פארטסרייד פאי,08,10.0,JTC-I018
1048686.0,מחסן פארטסרייד פאי,08,18.0,JTC-I1044
1048687.0,מחסן פארטסרייד פאי,08,7.0,JTC-J410M
1048691.0,מחסן פארטסרייד פאי,08,15.0,JTC-K1112
1048686.0,מחסן פארטסרייד פאי,08,8.0,JTC-K128Z
1048687.0,מחסן פארטסרייד פאי,08,5.0,JTC-K1401
1048687.0,מחסן פארטסרייד פאי,08,4.0,JTC-K2731
1048687.0,מחסן פארטסרייד פאי,08,8.0,JTC-K2732
1048687.0,מחסן פארטסרייד פאי,08,7.0,JTC-K3161
1048687.0,מחסן פארטסרייד פאי,08,12.0,JTC-K4081
1048687.0,מחסן פארטסרייד פאי,08,16.0,JTC-K4251
1048686.0,מחסן פארטסרייד פאי,08,4.0,JTC-K7084
1048694.0,מחסן פארטסרייד פאי,08,5.0,JTC-K7102
1048686.0,מחסן פארטסרייד פאי,08,4.0,JTC-UF0158
1048687.0,מחסן פארטסרייד פאי,08,1.0,K3082 JTC
1048687.0,מחסן פארטסרייד פאי,08,25.0,K4082 JTC
1048687.0,מחסן פארטסרייד פאי,08,8.0,K4151 JTC
1048687.0,מחסן פארטסרייד פאי,08,15.0,K4181 JTC
1048687.0,מחסן פארטסרייד פאי,08,1.0,K4221 JTC
1048687.0,מחסן פארטסרייד פאי,08,6.0,K4243 JTC
1048694.0,מחסן פארטסרייד פאי,08,9.0,K7091 JTC
1048694.0,מחסן פארטסרייד פאי,08,1.0,K7101 JTC
1003003.0,מחסן ראשי,Main,2.0,KTFR-58
1030004.0,מחסן ראשי,Main,139.0,LC472
1030004.0,מחסן ראשי,Main,312.0,LC536
1030004.0,מחסן ראשי,Main,54.0,LC750
1029014.0,מחסן ראשי,Main,47.0,LG857
1029014.0,מחסן ראשי,Main,11.0,LG920
1029014.0,מחסן ראשי,Main,24.0,LG935
1200002.0,מחסן ראשי,Main,-2.0,M008
1200002.0,מחסן ראשי,Main,-1.0,M012
1200001.0,מחסן ראשי,Main,-1.0,M015
1200001.0,מחסן ראשי,Main,-6.0,M025
1200002.0,מחסן ראשי,Main,-2.0,M060
1200002.0,מחסן ראשי,Main,-2.0,M061
1200001.0,מחסן ראשי,Main,-1.0,M129
1200002.0,מחסן ראשי,Main,-1.0,M154
1200002.0,מחסן ראשי,Main,-1.0,M160
1200001.0,מחסן ראשי,Main,-3.0,MAT6X4
1048687.0,מחסן ראשי,Main,7.0,MC 4476
1048687.0,מחסן ראשי,Main,3.0,MC 4777
1048687.0,מחסן ראשי,Main,14.0,MC 4779
1048687.0,מחסן ראשי,Main,3.0,MC 4940
1048687.0,מחסן ראשי,Main,4.0,MC 5028
1048687.0,מחסן ראשי,Main,9.0,MC 5274
1048687.0,מחסן ראשי,Main,26.0,MC 5293
1048687.0,מחסן ראשי,Main,7.0,MC 5800
1048687.0,מחסן ראשי,Main,4.0,MC 5805
1048687.0,מחסן ראשי,Main,2.0,MC 58101
1048687.0,מחסן ראשי,Main,8.0,MC 5897
1023006.0,מחסן ראשי,Main,2.0,MC 92010
1023006.0,מחסן ראשי,Main,2.0,MC 92012
1023006.0,מחסן ראשי,Main,2.0,MC 92022
1023006.0,מחסן ראשי,Main,2.0,MC 92029
1023006.0,מחסן ראשי,Main,2.0,MC 92031
1023006.0,מחסן ראשי,Main,2.0,MC 92032
1023006.0,מחסן ראשי,Main,2.0,MC 92038
1023006.0,מחסן ראשי,Main,2.0,MC 92042
1023006.0,מחסן ראשי,Main,2.0,MC 92054
1023006.0,מחסן ראשי,Main,3.0,MC 92055
1023006.0,מחסן ראשי,Main,2.0,MC 92056
1023006.0,מחסן ראשי,Main,2.0,MC 92067
1023006.0,מחסן ראשי,Main,2.0,MC 92069
1200001.0,מחסן ראשי,Main,-7.0,MC18123D
1060001.0,מחסן ראשי,Main,9.0,NA390301COP
1060001.0,מחסן ראשי,Main,10.0,NA642701COP
1060001.0,מחסן ראשי,Main,8.0,NA780701COP
1300101.0,מחסן ראשי,Main,-99.0,NB031111HUGEL
1300101.0,מחסן ראשי,Main,-1.0,NB031112HUGEL
1300101.0,מחסן ראשי,Main,-15.0,NB31A2007BAT
1300101.0,מחסן ראשי,Main,-84.0,NB31A2009BAT
1300101.0,מחסן ראשי,Main,4.0,NB31A201BAT
1300101.0,מחסן ראשי,Main,-62.0,NB31A206BAT
1300101.0,מחסן ראשי,Main,-287.0,NB39A201BAT
1300101.0,מחסן ראשי,Main,-77.0,NB45A201BAT
1300101.0,מחסן ראשי,Main,9.0,NB480811HUGEL
1300101.0,מחסן ראשי,Main,15.0,NB801501BAT
1300101.0,מחסן ראשי,Main,25.0,NB901301BAT
1300101.0,מחסן ראשי,Main,-145.0,NB941901BAT
1300101.0,מחסן ראשי,Main,-46.0,NB962202BAT
1029008.0,מחסן ראשי,Main,300.0,O111865DELKOR
1029008.0,מחסן ראשי,Main,300.0,O111867DELKOR
1030003.0,מחסן ראשי,Main,3.0,P49-ROYAL-GL-BLU
1030003.0,מחסן ראשי,Main,11.0,P49-ROYAL-QT-RED
1030003.0,מחסן ראשי,Main,-5.0,PC310
1030006.0,מחסן ראשי,Main,1.0,PD320
1030003.0,מחסן ראשי,Main,69.0,PW400
1029008.0,מחסן ראשי,Main,-11.0,R505050LEYO
1030003.0,מחסן ראשי,Main,12.0,RC295
1029011.0,מחסן ראשי,Main,317.0,RP150W53
1029011.0,מחסן ראשי,Main,2.0,SL624
1029011.0,מחסן ראשי,Main,6.0,SM100
1030006.0,מחסן ראשי,Main,18.0,SP028
1030006.0,מחסן ראשי,Main,60.0,SP030
1030006.0,מחסן ראשי,Main,23.0,SP065
1030006.0,מחסן ראשי,Main,12.0,SP067
1030006.0,מחסן ראשי,Main,688.0,SP073
1030006.0,מחסן ראשי,Main,16.0,SP317
1030006.0,מחסן ראשי,Main,78.0,SPD200BL
1030006.0,מחסן ראשי,Main,78.0,SPD200RB
1030006.0,מחסן ראשי,Main,72.0,SPD300CS
1030006.0,מחסן ראשי,Main,11.0,SPP011
1030006.0,מחסן ראשי,Main,34.0,SPP049
1030006.0,מחסן ראשי,Main,56.0,SR200
1029011.0,מחסן ראשי,Main,924.0,SS822
1048692.0,מחסן פארטסרייד פאי,08,2.0,TL-1525C
1048692.0,מחסן פארטסרייד פאי,08,10.0,TL-1537P
1048692.0,מחסן פארטסרייד פאי,08,22.0,TL-19031C
1048692.0,מחסן פארטסרייד פאי,08,26.0,TL-19061C
1048692.0,מחסן פארטסרייד פאי,08,10.0,TL-1912C
1048691.0,מחסן פארטסרייד פאי,08,18.0,TL-8601
1048691.0,מחסן פארטסרייד פאי,08,13.0,TL-9110E
1048691.0,מחסן פארטסרייד פאי,08,4.0,TL-9110F
1048691.0,מחסן פארטסרייד פאי,08,1.0,TL-9120E
1048691.0,מחסן פארטסרייד פאי,08,20.0,TL-9901
1048691.0,מחסן ראשי,Main,-1.0,TL-P1001
1048691.0,מחסן פארטסרייד פאי,08,1.0,TL-P1001
1030003.0,מחסן ראשי,Main,12.0,TS100
